date,temperature_mean_c,temperature_min_c,temperature_max_c,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_max_kmh,precipitation_mm,humidity_pct,pressure_hpa
2020-01-14,9.404571680075103,1.6682226791147539,19.98813730533653,12.57923964415902,24.569723227035816,32.95543707494514,0.0,74.36193430538222,1009.4036479340219
2020-01-15,7.506588460581462,-0.9668509737576123,15.540936657306212,30.681767484403302,36.57494180547207,39.01378393176371,0.0,54.88841678929823,1004.2166332189454
2020-01-16,3.6103278002952517,-1.7526046867842067,13.527495631601305,15.598876556699498,18.94695522878034,19.694802790951055,0.0,52.08987296153871,1013.9163637980369
2020-01-17,7.381509742870497,2.827888449867725,16.30494232659688,29.261024262948887,34.056717328575715,44.99603896490958,0.0,58.28361838139234,1018.6718640114574
2020-01-18,3.4885434409263314,-5.291689856686814,12.748549088261605,26.784804444727357,50.10057314602531,50.784073506999164,0.0,30.118429411906845,1007.8318622011639
2020-01-19,9.093331001896253,4.321215561785541,18.390116647853283,24.621524147406177,35.673536721896745,43.99176559446145,0.0,40.61625159171137,1011.9104549222759
2020-01-20,6.40381872600741,1.4154838147342126,16.654418108376248,17.516605137850906,30.03938187220827,34.62757660225193,0.0,50.49560201345859,1009.3194754897587
2020-01-21,6.0974249025614125,0.6407776347690834,14.779057512842957,22.605023358517304,31.662443100963614,37.2660095156011,0.0,46.444370191208165,1007.7332825053766
2020-01-22,4.710408904808915,-1.936547865322522,11.379711815137252,19.546872202129578,29.67523446145033,48.56549505882316,0.0,35.79000052907905,1013.840094523805
2020-01-23,10.524747125998204,2.1106192958278136,16.12180498319095,22.099926141310345,27.664501727486797,32.28982425569066,8.955602302095995,73.35338588589742,1005.8421897531347
2020-01-24,6.500169467467037,-1.3025606461822976,15.137673184167886,20.757444145445582,29.052155045841992,37.68303560518698,0.0,58.11708075468786,1012.6597913007704
2020-01-25,5.788086884429707,-1.7527008847834686,11.186203707053194,11.864642762174764,13.032529725965007,17.679054684012222,0.0,56.683182967390096,1015.5826548274904
2020-01-26,6.128627378613869,1.252724539333851,12.57638808875105,27.716303521435012,41.798663053767044,52.02597805720297,8.7896566253456,54.582797148958555,1006.0729564249567
2020-01-27,,3.1081121747056253,14.260768439946967,21.750317349082234,27.276629578139485,36.488830733801315,2.047881738725175,57.795809140816644,1012.6738412908552
2020-01-28,8.513077831313705,2.121053200880315,16.806403365353106,19.77909003066121,22.67574776501505,30.998223322380326,0.0,61.17339351329271,1007.3336091714473
2020-01-29,8.774634739064648,4.037504971636719,14.736663488721856,19.447449293488802,28.075267835742686,44.26372208867462,11.11687291225267,61.82643297418804,1000.6601265867781
2020-01-30,8.951099115759462,3.583950605126099,17.6135430323603,24.086117673212854,30.637005647547827,32.56223390967217,0.0,60.334866870884376,1010.1913411198316
2020-01-31,14.208249837949277,8.666583818185055,23.953440623128884,17.868500082175622,31.628288622263405,33.04647076736223,1.187249254699133,46.51579854732784,1009.5693254780047
2020-02-01,6.691167698242314,2.0547867065971177,16.62245202287349,11.103580733350999,18.382445942580215,21.273770497228746,0.0,56.16982375587656,1009.6310189750149
2020-02-02,,-0.24801106801093642,13.360448440356116,24.4559865657582,29.170832983150827,38.41720411960084,0.0,68.7099793951132,1011.8293765346008
2020-02-03,5.730458970156846,-1.7946820124641185,14.024186166323823,25.055421722081853,32.460553275416466,43.95619863268967,0.0,69.78423644291247,1014.6720041628578
2020-02-04,10.15389667015837,5.804238512774063,18.531961230676522,21.499995224873054,39.91567156297981,40.14146176125888,13.608328555074522,83.17856135896301,1008.1460443587832
2020-02-05,11.829336438702338,5.423720929886589,19.66665953162734,16.795554688063135,30.851422207593636,42.240991836486955,0.0,58.426820985195,1017.4335960320967
2020-02-06,8.239277819872974,0.3282218435339992,17.169961168421565,23.015317645373095,34.04826723692658,40.32184409412348,0.0,55.37936745829295,1003.3187515991751
2020-02-07,6.201549768447354,-1.5384008763148804,12.462072511388556,15.28219459701523,29.732865595967155,52.23073223269867,0.0,49.61453300608703,1004.7250772920628
2020-02-08,6.391631181541486,-1.6837342995522846,17.26709061906225,17.501555434457686,29.10309263889934,39.91049535860281,5.350926037047312,38.126016355133586,1006.5108461184333
2020-02-09,10.96202305368215,4.720819887829116,16.550502016227746,18.91569646159382,22.663218365561395,43.46288900080546,0.0,38.861203643194095,1012.0019499502026
2020-02-10,11.387248280760785,3.2844628675614818,21.3625751279795,26.918975644167258,39.508096897848226,57.774459715350716,0.0,52.98334033641689,1007.8816954460378
2020-02-11,10.936217233649197,5.73245187757785,19.500793155356327,20.91492718495113,36.4772491753352,42.75348130748679,0.0,,1006.765215972787
2020-02-12,7.461477321565521,1.6574245144779445,13.930605804727817,20.515950522593464,36.640463178052414,51.42914890637422,6.822664506496534,78.08707440152477,1004.570507069057
2020-02-13,10.307680961208348,5.425903079119341,19.781730965170148,32.55463671001576,35.66698012377369,41.93242154687943,0.0,70.77758955250751,1012.0665220935964
2020-02-14,10.11633810821989,3.7789154110770315,15.623223482282322,24.56796140530507,29.760886424197746,54.11256136544297,5.17836974160793,51.42269906960812,1001.2985699316062
2020-02-15,10.579277345343224,4.6189772332660075,20.225784352035923,24.523672240648402,29.137975773534293,35.88421142034476,0.0,64.81990858106822,1022.3460894969053
2020-02-16,12.696229446923274,7.491593864851714,21.236140780381355,21.001815883213663,27.00505140104791,38.89052578888427,0.0,49.27517362511307,1011.0542100067643
2020-02-17,10.913214965302993,3.154311419149085,16.577716875681404,19.88864393767821,30.166934199355154,57.52959283313264,0.0,63.19139611604561,1015.7291968412404
2020-02-18,12.441360306842537,6.8721264462843035,17.918393685396758,11.957209507442531,20.434930415474252,32.69046592940839,0.0,64.67221273728094,1009.0347359628563
2020-02-19,10.771206156706926,5.407184505977748,20.2762241573257,27.750235010975835,36.22968734492004,41.98744453982202,0.0,69.90511374577285,1012.4372948608859
2020-02-20,11.60128595479628,6.946834300543805,18.358901393819302,25.163917612542356,27.594041458623998,30.17283876263838,0.0,49.08827974260764,1011.3613491453493
2020-02-21,12.794811697584262,6.600703188574518,23.130622802187542,22.040917245902865,27.085894923531825,29.029603387079963,6.9959067586909764,73.46796032899297,1011.7232043515661
2020-02-22,6.6980097812884845,1.1831866371019748,16.270447907469542,22.26352896625549,39.1489657982774,50.49798916546371,0.0,32.52623156654474,1008.1344205411397
2020-02-23,10.280454832873351,4.4340906261685085,19.46959630117965,26.641832358394936,42.16123766745724,72.44106060950278,21.25854492303438,70.55458817846633,1008.3602330492643
2020-02-24,9.99975240838613,4.8197660952833665,16.671388724186833,15.197539169070495,22.389071027062926,25.330750803971686,0.0,54.6997993261778,1004.1813601085054
2020-02-25,9.666998574004271,1.851221124904769,18.92066568813398,20.03018832296687,32.64175198746508,46.35502292973685,0.0,54.95526402417163,1014.8506063528704
2020-02-26,10.932275777640271,2.282259040866684,21.621161884729275,17.305110551078123,26.969832545935688,40.552414886809615,0.0,30.550761931714568,1011.5481238957749
2020-02-27,16.417853961905784,9.928194697961345,21.967212968129196,31.84972351821155,45.371181988780585,52.96826036924993,0.0,50.33600935303143,1003.1026892098182
2020-02-28,9.512069308980184,2.2970771922760207,16.46904516100158,27.37452771546492,40.34753161340913,61.75419054678607,0.0,71.26575279536262,1018.7081996082242
2020-02-29,15.192083168239195,6.8562217852056655,21.60011676100876,11.985379304222633,19.593238636152716,21.168596382980983,0.0,49.87957729956623,1021.3045028374149
2020-03-01,7.4174244065365755,-1.5767237801317187,14.776925212940576,15.431145565481073,26.509259547577965,32.447245299741816,3.179207153265042,66.42283956964104,999.0646537671134
2020-03-02,11.641211438823495,4.573629015174335,21.095207367947175,22.337854926486255,32.43481148357991,44.643923650068125,0.0,55.41466153256931,1011.0187002141922
2020-03-03,13.314952433628317,4.866055100928975,21.16040792218064,20.635530343074663,28.386625402783636,31.661099454656597,10.249350066304856,76.97644473487075,1009.1456439300837
2020-03-04,14.767127261202674,6.224086028424464,23.191510897924154,16.372487537540728,22.9876705481296,37.64598544900001,0.0,57.2980115824495,1013.7603734593696
2020-03-05,15.324793493100508,7.367536054062397,22.209722821570562,32.713396992579405,54.05530396378403,71.72632335731137,4.405205462147496,47.78294654275551,1012.2667497157508
2020-03-06,15.754641279534326,9.449984324168774,21.60237688205693,24.545994078683748,32.30389436490362,32.737299416833324,0.0,55.67740815818732,1016.6925793828375
2020-03-07,12.512688140208867,8.106918138089371,19.11429003383524,25.349608169818946,37.45734641339979,59.34369063449688,0.0,74.21460284441454,1010.707334819576
2020-03-08,12.356795123451487,8.277767346250819,22.51487693090341,19.506209500176002,39.83433815489105,51.52742997735484,0.8840800160290556,61.767412950860574,1019.96832733081
2020-03-09,16.503433835495777,10.117430669081154,25.11793560841624,26.566941055857285,37.63286570414037,43.01447611792268,0.0,53.60264431247602,1014.0393027579169
2020-03-10,13.541862439358901,7.070289771685813,20.809794478542305,21.041224146251643,31.781235395253667,33.9069335243676,0.0,82.06892582959969,1008.4757422148224
2020-03-11,10.475544002679143,4.438732063364282,20.214979893092668,21.513024881281655,29.302656544372322,45.32092134454963,20.02451068594375,86.93264804808402,997.8306082012305
2020-03-12,11.090071864743646,4.249235108286823,16.4768164594731,25.96964255902621,36.18840258990724,38.98437867008252,0.0,64.80080698478152,1015.7884471263819
2020-03-13,11.919354648102285,5.158541131580149,18.4427011756366,14.75308063292595,20.971352536848368,32.64913572824809,0.0,58.808109582932495,1007.8895259868206
2020-03-14,16.35736356023951,8.174298355076044,22.737982484583547,30.865192052416752,65.1005936728532,68.01021784286849,0.0,63.763286017013286,1003.1862195517797
2020-03-15,15.481664422099783,10.938378905788472,26.393851795109114,23.772537056764687,26.25453184383924,34.43102375450732,0.0,64.15278487819408,1009.8639607661498
2020-03-16,17.314629367377787,12.18874103685006,26.55122086173435,29.24440995902244,36.160706439832786,51.69575475179318,0.5989069358574854,29.345232095646082,1011.0547075324771
2020-03-17,14.150425721534605,6.185400826736453,22.85714133986593,,28.626660680378436,34.068128600248464,0.0,59.73923455395338,1009.7387090831353
2020-03-18,16.09698134537994,7.8577970092616685,21.126891137146778,18.177763464795518,28.92416084570391,50.71166103328142,0.0,53.0703296879721,1004.0765213907437
2020-03-19,17.68742426418783,8.71330319608349,23.793284276726972,16.95890387515317,23.16931339981721,35.57906382385242,0.0,49.002684722361096,1017.3350016799812
2020-03-20,15.071960380839284,6.707400298903863,23.885208138677754,23.99329626338505,25.717350424772146,29.00193902503544,9.959080607078736,61.61792518584001,1004.1408638888194
2020-03-21,17.559672630386416,9.11017759502476,24.83798858927641,23.04372222654333,25.90521798118687,28.21001784549672,8.137624862837747,43.65367813468756,1017.1450812154005
2020-03-22,14.392859904650251,8.821120191500727,24.938542206724616,20.362347635321253,29.251755986509156,33.42054035204626,0.0,33.34467879955385,1012.1321866383228
2020-03-23,15.478654799760577,9.470346629713696,25.067000114611126,17.583273690763498,18.833486109046756,26.71389065640055,4.57700011723546,74.07732911489387,1016.222514447036
2020-03-24,15.611613012830533,10.271187488727778,23.295917449655253,16.288472262311256,27.99774307520291,51.16921497189526,0.0,60.54589383650711,1013.9546461096235
2020-03-25,13.358093849344794,6.326596858381215,22.855183714574416,22.34549862794369,38.703585379249674,64.81720733750603,3.7994958894199153,29.463400773930577,1013.8699956056857
2020-03-26,18.59503611427853,9.901009343243336,29.447462057235857,20.22508925252808,33.31401700273324,38.583168770231005,0.0,48.08338550317911,1012.8545924309121
2020-03-27,15.914081473284709,10.190877040726619,23.679966421493532,19.088744049832112,33.87977629154756,39.01096414844487,0.0,65.56662080075836,1011.093877726227
2020-03-28,17.547548849428974,10.762539940021723,26.402704176760174,30.214643884332595,31.517872528221762,45.4167563983783,0.0,51.63982751535242,1015.7384895800493
2020-03-29,19.13963700402482,13.658138851757395,29.65162469439259,22.028658222183793,28.421354359574146,42.240930180368004,3.223350811124352,72.84107517559225,1021.5549820134619
2020-03-30,19.223818114086086,14.37481824522255,25.715866086303127,28.750275689502303,32.26060185687938,51.766066020380855,8.537211678832024,75.28051210226843,1004.5433191890277
2020-03-31,20.066649135194044,15.090721486100765,30.385996617191715,19.692270680133127,21.71113975071874,41.56750047900145,0.0,38.71946548827144,1015.7179639760172
2020-04-01,17.96069304502654,13.670966322335893,23.54596128566444,23.53959205924284,28.985571267230014,32.898634262815584,0.0,53.28011081381402,1010.6259396973647
2020-04-02,17.171241706913356,8.42477409186707,26.061930730439236,21.99423076746746,42.00899609352204,43.86178385829263,0.0,49.62292690229555,1011.2289456884369
2020-04-03,18.38624579334625,12.371847750808104,28.083274723680958,13.738133739174703,37.23495561174682,49.774347024448936,0.0,38.32914046777479,1009.6255494461207
2020-04-04,,5.576278484393427,22.434520259918525,29.32131892841275,33.22033643915409,42.838074680375755,0.0,37.54870810173674,999.2282351055749
2020-04-05,14.650202315605899,7.243554952157443,22.623411140521156,21.456002958457468,29.603872710497278,30.552728146951388,0.0,45.32774144509927,1009.5584855047344
2020-04-06,15.205207924623492,10.245602117568065,23.909290524177607,25.81478135539438,35.93681034078266,37.741373494990924,0.0,47.30889508584834,1014.6072538129253
2020-04-07,16.362392988414733,11.485081755519294,22.2723752410914,18.272256119296927,24.698975997224295,36.810179683840346,0.0,58.398757326920354,1007.4691204840735
2020-04-08,20.733288958786318,12.673347951233595,27.02671322076763,21.156692411014255,38.26304973322112,45.611790188107385,7.426163029303595,74.21410840494627,1010.1521932407227
2020-04-09,16.99631472945506,11.672756176357375,23.615710793193113,17.5939874757768,23.103325957873153,35.412404658439165,0.0,61.163739469748435,1012.4525469282707
2020-04-10,18.75594968182192,10.189523763312042,27.34262572560215,28.054412620652172,32.885191162843334,35.96135102448834,0.0,64.00446688336989,1009.1097686713025
2020-04-11,23.9646548651556,19.264377841708146,31.616061307626026,23.376489801206095,27.447261866098003,40.397645321164646,0.0,51.80058614235559,1015.4119876465021
2020-04-12,19.1735055554954,11.784962483223051,25.640360610410436,23.598601771064484,29.99214993545824,40.506531825449,0.0,62.23600235935468,1013.9063352275026
2020-04-13,22.628914586666962,14.556545206512293,32.92577057953444,28.497030789767877,28.958058485967875,42.58899327891129,0.0,53.21950022091686,1012.759026583095
2020-04-14,17.788276588705855,12.61199464662763,25.031807630465195,27.42949425492755,34.04861929577452,39.6381515215163,0.0,49.70233140096661,1014.9722081195358
2020-04-15,20.144218844451853,14.763182027169023,27.8204091598312,25.415097249061233,33.91502195859506,38.539680686016624,0.0,77.76521138674751,1010.9282383041536
2020-04-16,18.080456594412773,9.257862163716766,25.538663053706742,14.419281315348574,23.29434839221195,25.416452200792293,0.0,27.03428852143002,1003.2825175762231
2020-04-17,20.08195375222967,14.758965725498879,26.173611483890184,17.98801053685147,21.321319460186505,27.707487983333635,8.648997629498828,40.30444629886062,1005.586698900561
2020-04-18,23.786996653645858,17.637211404145617,33.17675874622726,16.384426367328317,25.14272996220707,42.302020754468316,0.0,59.59239704960325,1002.2065783917697
2020-04-19,16.249569782182704,10.086991815970872,23.94031935579585,24.977987789196664,33.61091227530483,54.064701637492306,0.0,51.8202118176106,1013.2451872897475
2020-04-20,22.898651313010724,17.633477563362305,27.996193972367035,22.129041494795686,30.894787272573872,33.714977871371275,0.0,37.75618779799693,1014.8467811055788
2020-04-21,22.47077848801789,14.591823055832435,33.25486070217667,14.257711398029848,27.51178703548401,35.38757103634774,0.0,42.344668586034786,1015.5817431553426
2020-04-22,20.135607019830914,12.276360303685138,30.030188689403396,20.200093007923034,23.415762916759444,46.81881134687008,0.0,43.90713043765862,1013.9331090586351
2020-04-23,17.73861488167845,11.847024810559523,27.079971006229272,13.605861321222747,20.089150192129193,45.61855844666205,0.0,65.70803844557096,1016.8262531181272
2020-04-24,22.450107842343904,14.274478886940235,32.664659065455076,20.74233787577581,22.352733931008633,28.52892790381558,27.102679750249816,93.94133694799811,990.2127333438865
2020-04-25,20.800324880800403,15.73495020880539,31.241168402433704,12.662063741526444,25.12555272520366,43.329816803048544,0.0,74.67475078276742,1010.693332482248
2020-04-26,23.24002219063251,19.218493312294115,30.26496042893914,23.512998806444685,27.17094145758281,43.305966122779736,0.0,35.93186533348795,1003.8497788373215
2020-04-27,22.758802007836717,15.902965197558013,31.42455407833691,22.68775944222125,37.28165869420039,52.51543434058385,0.0,38.59451760986162,1007.6161031318405
2020-04-28,27.647850906812288,18.677462044550396,36.30069776204586,30.265944659437665,45.19156862142929,46.72260413827135,0.0,37.77248230599373,1016.3025233864494
2020-04-29,,18.07846687823846,28.87548644023646,24.89301668829638,31.848094170743025,36.85230700066108,0.0,70.46628406924012,1015.688971786162
2020-04-30,20.064432693519198,15.024442324976896,26.3961462022016,18.46574067596675,25.15895360353719,32.382972595271056,0.0,60.00669345303436,1014.5375839918415
2020-05-01,23.81580770553401,17.22123449309859,29.499251234448142,24.596559533601308,26.882203021473877,33.94272421094293,0.0,55.962390597636656,1010.0595684037756
2020-05-02,24.07886985907769,16.029166176853337,33.034755034576406,13.443044130817558,21.40680707615551,29.21669762304505,0.0,57.75554432616937,1006.8210050163487
2020-05-03,27.635143165181645,23.189933139806378,37.32065711136632,15.543434519963892,28.722574907285782,56.114281150970655,0.0,54.31866067433508,1011.6267521828294
2020-05-04,26.199375335311853,20.22320206651738,35.76509321241387,21.945246127917844,31.471305210976606,37.82183872074996,0.0,41.54629543112194,1015.8326833774651
2020-05-05,24.89883602254805,17.163457019398617,31.796488285657894,9.411345608012837,27.835683243326248,38.71154701050286,0.0,61.15807347741885,1012.8740049597973
2020-05-06,28.34999309491372,22.492277052881914,34.58155219770494,19.939197775178357,25.87553801288854,36.470091555145544,10.920226888524045,62.59454213182741,997.7301019078819
2020-05-07,20.52329808963529,15.579115987257095,28.24498316036302,14.945463333486002,20.875966147689628,28.76224452565357,0.0,40.596141838248485,1012.3916595634258
2020-05-08,22.297438366412866,17.31995922942993,30.578319127855927,20.47448665904865,24.341350387969904,27.340506564907752,0.0,,1001.7821564814728
2020-05-09,21.561636069047612,15.51139213447264,32.076158836858944,14.499858035783506,40.74402569169677,49.46553650636676,13.165666928434469,61.73964860031997,1006.3264818475582
2020-05-10,23.29413368625601,16.897048312226556,33.543072611900335,,24.195689897597894,25.121119559372037,0.0,57.72980184209653,1007.9056077750267
2020-05-11,20.453195919109604,12.144123830029534,30.94954590692057,19.824698681690613,32.39018007031656,44.069225438511715,0.0,53.5002500644237,1004.0258659901879
2020-05-12,26.605855064767763,19.394592971927793,36.707429375583644,26.648871995529305,40.00566365557463,40.734238664004955,0.0,65.6965452666977,1013.0888037653249
2020-05-13,24.148303878625125,16.696294106047617,34.93579110524299,19.599207875187247,32.58732038022687,43.51778788768695,0.0,57.6419556907473,1012.9087911288858
2020-05-14,20.514510765573,11.599574907893466,28.307510748587344,15.640350071560121,19.77665074339056,24.555679723996324,0.0,44.39559790171833,1013.1954972005625
2020-05-15,21.98950484270393,15.930287641199062,27.274345827302497,18.166724096859667,25.1189491123269,28.532016132379137,0.0,58.864038682462386,1022.1906973689063
2020-05-16,26.083418432374472,20.06664641612883,31.58479062526534,12.597145478556378,23.998896087051996,38.04958617015448,0.0,59.25626469367675,1014.575164768222
2020-05-17,27.761182165662404,19.144447327033344,35.102839016296464,21.265797175931876,26.165977878425807,31.927293279180237,0.0,61.13599568846647,1007.8503186685992
2020-05-18,31.338180681878168,26.108802746852874,37.88430322951615,22.100779582729423,28.360826045589793,36.74080237950832,0.0,67.43049105678296,1013.3418954305863
2020-05-19,34.18799093905582,26.53891470754149,40.20763448722223,31.41358476066307,36.38066888834102,37.97393609514896,1.8221202513761656,49.24811480411247,1007.2014528240786
2020-05-20,26.785248201853555,19.012382510762883,37.50447084890545,15.87418449594586,24.223102479849903,45.702437487953134,0.0,63.01522800616638,1017.7003287375074
2020-05-21,22.66619439649108,18.177254409263863,28.838711926954815,17.559860060251896,25.529558643760012,34.54745910930568,0.0,34.30219314591034,1012.5754522375881
2020-05-22,19.328603767183072,12.987446738715152,30.08487940107446,15.935242442501508,36.45953054492773,45.460482237007966,0.0,53.56018221654032,1011.4306868522631
2020-05-23,26.614929198086543,21.612116841478773,36.179962240013786,19.789564490255497,31.357606399558783,43.221355080134074,0.0,51.704081382308296,1003.0845169890897
2020-05-24,23.457116280243696,18.530239916231267,32.302790312995036,20.552193559660978,23.323962992494657,23.668582460099334,0.0,72.37414264216335,1011.8081636486405
2020-05-25,24.73108016028994,18.41193960797556,33.78719392082621,18.291420813465923,21.26291352403251,44.20137151663468,0.0,53.123974852282174,1011.5292337000689
2020-05-26,24.219117472859246,18.77196893531892,31.20796341481399,23.904313333451157,36.61645358346561,42.77794040818241,0.0,62.295865338059315,1004.3864646864274
2020-05-27,25.708311505633823,17.72800926750447,34.586873733983516,15.302034877393426,23.21163138187791,45.24225273042153,17.755339121418235,49.83846173480572,1001.533078300065
2020-05-28,29.400899211734096,20.862874754781686,35.52105192142169,23.231936626282526,48.506854951701314,54.4914948357214,0.0,50.77890442373702,1009.9027339751652
2020-05-29,26.74335521938821,18.729752192946382,37.36958781460409,20.907600433228065,46.13740132206719,51.040432932591955,12.976735993661672,56.522743985092546,1001.5692738081391
2020-05-30,25.862512126244788,20.53235776313646,32.673272166008346,18.068942601640934,21.91765837697861,33.2024314107203,0.0,84.7061334795463,1004.651852785533
2020-05-31,23.294599003221137,17.923927034778096,29.82571807698239,16.468351780657716,26.094041253819555,57.14904950598701,0.0,46.99843891454371,1009.7198096459424
2020-06-01,21.43757284513362,16.16393109454628,30.704549634298566,30.090303809213406,33.09413104248269,51.28544978644122,3.3027375870741387,58.85181270030415,1006.0443876048912
2020-06-02,25.05965936529097,20.384468885009788,33.99835167368806,13.78586454515394,26.35745146537731,38.56108626010792,0.0,56.51890962730204,1012.0139498953492
2020-06-03,26.411079970140346,17.69208812962179,34.11887348020018,19.27455471981942,41.66716720218922,52.822650072846756,0.0,35.92626050876016,1009.1775877291437
2020-06-04,31.926929054943052,25.916690064157706,40.72160646308777,13.947838261960374,22.675340299115092,31.334738262052575,0.0,48.687575073482634,1009.5406336445735
2020-06-05,27.061526704785233,21.938079332055864,33.01848513535037,26.541171346939212,32.32242639470813,53.68955738648053,0.0,59.85719815179106,1007.898318823677
2020-06-06,29.6633235399658,21.42996828742458,38.70329338437753,21.961447894910023,32.264834444221286,68.942139338335,27.042863247582407,56.02866730289542,998.296506163884
2020-06-07,25.258444960944768,19.262468447655817,31.882109132115932,14.049955570185805,28.34801254937023,30.42159462994751,0.0,27.39506833590476,
2020-06-08,23.23953987373663,19.063955818188298,29.87655573379537,,34.279754781310416,37.71253353084538,0.0,48.19610266594479,1011.2512393963443
2020-06-09,23.9338616975759,19.124153846327744,29.906941307238608,18.559482621783406,24.388989849107997,36.89674436566748,0.0,67.24985993736271,1018.4569981490873
2020-06-10,24.68516567272659,17.488913970945738,31.679428482943578,14.602841125433724,19.408437427590687,22.29316205351028,0.0,62.05867512775522,1017.7546892800708
2020-06-11,33.27466664326638,25.360140272407758,40.26217300513434,20.891988157513055,30.167818993191144,39.14670640616929,0.0,69.61640022190245,1017.9582396320671
2020-06-12,24.450284265924097,19.39561232348053,32.17535833613771,18.96316250655417,25.08638171905534,40.237438261945755,0.0,43.17223195092051,1018.080181001157
2020-06-13,29.451864587042508,20.864886640711795,35.594381615040604,18.010888992230782,35.1212204482639,46.46488306164863,0.0,70.3711544233487,1017.5465645164641
2020-06-14,24.24632742335789,15.991341823097068,30.404372640310488,16.638873092635293,22.707821518015034,25.161172430923802,0.0,54.46712742052982,1005.8281127199415
2020-06-15,29.76529374281244,21.523389972507033,38.01572517279181,18.920161560593577,27.212732567477182,30.830991541050693,0.0,74.10667001126727,1014.1552215044308
2020-06-16,,22.999336797032726,33.910906959051644,17.82861084382226,27.95933658377544,39.564244576063864,0.0,55.03965320900528,1016.8977022767532
2020-06-17,26.521836430662248,22.26915648741196,35.65521847859526,16.894313289129006,19.236975320807442,48.07172980444857,0.0,,1019.109590311162
2020-06-18,26.8751659433725,18.538048245959583,37.53884869854808,13.311356323694731,18.436568062448828,26.022505772019258,0.0,65.19105485568573,1008.380920725563
2020-06-19,25.035535050809923,19.50653390711709,32.59630878079619,24.903295999133327,49.4822859547523,65.0019042691043,0.0,49.677835864304285,1010.8645597314443
2020-06-20,28.337299849648357,21.242717943780725,38.74393172855242,11.100857872134613,25.008588407186025,36.42515558007267,0.0,,1011.6247270636742
2020-06-21,25.63005864653859,17.83022422803494,31.219958193293778,18.41011953104506,24.418827348697477,29.153982864156536,0.0,37.56284282716277,1020.5724770627335
2020-06-22,23.310859580133624,18.669393287578025,28.568605344387493,14.590227634843998,27.19576238991732,42.83954966096985,0.0,,1003.9841775195401
2020-06-23,23.143276046560455,15.239084273965215,32.471489311643495,24.909196521226676,41.83955567076933,43.37643638658514,0.0,48.74678591436583,1004.8776187422702
2020-06-24,27.481011672462234,18.788454377656905,37.04714111035121,11.514635930598462,18.232966573112098,33.08892311906614,0.0,,1003.2118858892215
2020-06-25,31.683432191338976,24.04155736260693,41.741781637133485,12.276903897120235,25.755400703857354,37.685154513560455,0.0,49.82508206088576,1011.8597713295868
2020-06-26,27.40580018266187,21.19968644025908,32.74670625306176,11.025907983843103,23.280763665754648,28.419825331461404,0.0,43.867057574208665,1022.827086796485
2020-06-27,26.546339725598354,18.16294903183984,36.20778205533934,17.414731333000574,20.461537976073053,23.606525117443205,0.0,70.83435008835777,1011.7090612109226
2020-06-28,27.732931911363373,21.095643761000577,34.99216430814286,8.855213234614496,15.600603363767306,21.141650770018586,0.0,54.11998301199725,1013.1650761080562
